applicant_id,business_type,years_in_operation,promoter_credit_score,promoter_exp_years,prior_default,annual_revenue,gst_turnover,ebitda_margin,net_margin,total_debt,existing_emi,loan_amount_requested,loan_tenure_months,loan_purpose,proposed_emi,dscr,collateral_type,collateral_value,default_probability_true,default_flag
APP_00514,Logistics,6,630,18,0,5739347,6189347,0.0944,0.0209,2719701,41807,1833565,24,Working Capital,99176,0.32,Inventory,2577752,0.5,1
APP_00515,Manufacturing,7,782,15,0,7431926,6720835,0.129,0.1256,4242151,92032,927037,36,Expansion,38129,0.61,Inventory,1056969,0.1192,0
APP_00516,Manufacturing,4,684,16,1,11787528,9437016,0.2216,0.0722,15434867,279802,3479251,36,Expansion,133601,0.53,Machinery,2693780,0.8808,1
APP_00517,Retail/Trading,31,691,34,0,12110724,11084451,0.0456,0.0473,282678,6002,3308089,36,Equipment Purchase,134988,0.33,Receivables,2025679,0.5,1
APP_00518,Tech/Startup,14,651,15,0,6737676,5633049,0.1559,-0.0582,5635479,70384,912212,36,Equipment Purchase,38309,0.81,None,0,0.9089,1
APP_00519,Construction,4,730,5,0,9729270,8637308,0.241,0.0438,9085046,173964,923461,36,Inventory Restocking,35851,0.93,Real Estate,758546,0.3318,1
APP_00520,Manufacturing,2,449,3,0,33924060,31660511,0.1321,0.0753,2302411,40003,10620733,36,Expansion,423945,0.81,Machinery,20911392,0.8176,1
APP_00521,Services,3,729,9,1,8824507,7511622,0.2331,0.1155,6295910,133183,3440624,48,Working Capital,114667,0.69,Real Estate,2482847,0.7311,1
APP_00522,Retail/Trading,11,717,14,0,5177004,5604344,0.1186,0.0214,2899698,72360,1596878,36,Expansion,66963,0.37,Machinery,1890218,0.2689,0
APP_00523,Construction,11,569,14,1,9339890,8428018,0.2477,0.0832,3479157,57409,2916917,36,Debt Consolidation,121445,1.08,None,0,0.9644,1
APP_00524,Tech/Startup,14,784,14,0,14343212,15267458,0.1162,0.008,7052928,90772,1554037,36,Working Capital,64686,0.89,None,0,0.2315,0
APP_00525,Tech/Startup,3,626,6,0,34599782,35970388,0.1359,-0.0295,5963694,112776,4721810,36,Debt Consolidation,194411,1.28,Receivables,7009918,0.4502,0
APP_00526,Retail/Trading,8,778,13,0,1448710,1679370,0.0466,0.0228,332366,4522,369445,36,Inventory Restocking,15098,0.29,Inventory,332164,0.2689,0
APP_00527,Retail/Trading,3,587,4,0,753635,629415,0.1298,0.0543,354807,9445,100000,36,Debt Consolidation,4032,0.6,Real Estate,76478,0.8176,1
APP_00528,Retail/Trading,16,591,19,1,6912096,6123033,0.0499,0.1001,236769,5005,1961466,36,Inventory Restocking,77725,0.35,Machinery,1384175,0.9707,1
APP_00529,Manufacturing,3,658,13,0,951367,1090334,0.1398,0.1151,132958,3142,100000,24,Inventory Restocking,5423,1.29,Inventory,116872,0.1192,0
APP_00530,Logistics,2,620,8,0,3996680,4511662,0.1331,0.0637,2792949,50470,778108,24,Inventory Restocking,43524,0.47,Inventory,1108559,0.5,1
APP_00531,Tech/Startup,2,620,14,0,47353542,41521585,0.083,-0.0439,2679135,33944,7674391,24,Debt Consolidation,418405,0.72,None,0,0.9089,0
APP_00532,Construction,6,737,14,0,5412096,4562907,0.0626,0.0931,725147,13446,472256,36,Inventory Restocking,20168,0.84,Machinery,280678,0.3318,0
APP_00533,Construction,9,564,10,0,5483758,6265174,0.1776,0.1159,3523668,54244,1385032,12,Inventory Restocking,130257,0.44,None,0,0.9089,1
APP_00534,Services,9,706,16,0,3332854,2903766,0.2538,0.1202,1416118,17900,588035,36,Equipment Purchase,23512,1.7,Machinery,320181,0.0474,0
APP_00535,Tech/Startup,2,846,15,0,32803865,37673398,0.1748,-0.0579,9940272,186602,2145200,24,Expansion,112984,1.6,None,0,0.1545,0
APP_00536,Logistics,4,607,9,0,8957190,10609306,-0.0591,0.065,2522294,47096,1841123,36,Inventory Restocking,72915,-0.37,Real Estate,3102238,0.5,1
APP_00537,Tech/Startup,4,772,11,0,3073714,2730449,0.1468,-0.0134,948074,23570,788686,24,Working Capital,43863,0.56,Receivables,1478660,0.69,1
APP_00538,Retail/Trading,2,774,3,1,31830778,36164698,0.0349,0.0453,791793,15009,3044455,36,Working Capital,127568,0.65,Machinery,4776371,0.7311,1
APP_00539,Retail/Trading,4,609,17,0,6730878,6525804,0.109,0.0485,3276659,45625,1714676,48,Equipment Purchase,53141,0.62,Real Estate,1052029,0.5,0
APP_00540,Manufacturing,14,673,24,0,3275630,3654002,0.12,0.0907,2260379,29531,510043,36,Debt Consolidation,21700,0.64,Inventory,786869,0.5,0
APP_00541,Construction,2,780,2,0,500000,481479,0.1959,0.0036,497244,7033,100000,36,Debt Consolidation,4214,0.73,None,0,0.4502,0
APP_00542,Services,7,609,13,0,6355927,5263713,0.2493,0.1801,5573161,153393,2087407,36,Debt Consolidation,88303,0.55,None,0,0.6225,0
APP_00543,Retail/Trading,14,590,26,0,3135627,3402400,0.1607,0.0765,1429094,34340,670113,12,Inventory Restocking,63806,0.43,Machinery,655351,0.8176,1
APP_00544,Services,14,603,22,0,3694381,3178185,0.2972,0.206,6136614,86325,673386,24,Debt Consolidation,36465,0.75,Machinery,1009084,0.5,0
APP_00545,Services,16,670,24,0,3453425,4043304,0.2988,0.0802,4864487,59881,1155370,12,Debt Consolidation,108808,0.51,Real Estate,1504195,0.5,0
APP_00546,Retail/Trading,7,868,21,0,599156,579442,0.0575,0.0728,125393,1807,220861,12,Expansion,21052,0.13,Real Estate,259734,0.1192,0
APP_00547,Manufacturing,8,535,9,0,116865054,97325223,0.1245,0.119,77692236,1658214,18731045,24,Inventory Restocking,979585,0.46,Machinery,25161886,0.8176,1
APP_00548,Services,4,857,7,0,2344138,2089545,0.2887,0.2065,2577996,62629,158555,36,Inventory Restocking,6674,0.81,Machinery,193178,0.1192,0
APP_00549,Services,2,701,14,0,12018875,13761696,0.2284,0.0949,16068517,205751,2875529,24,Working Capital,156924,0.63,None,0,0.3775,0
APP_00550,Tech/Startup,5,793,5,0,4144614,3848001,0.0894,-0.0927,1934936,47479,1244643,60,Working Capital,34037,0.38,None,0,0.5744,1
APP_00551,Services,12,782,22,0,500000,571265,0.2269,0.0662,400234,9254,127863,48,Expansion,4504,0.69,Receivables,194983,0.1192,1
APP_00552,Logistics,0,764,6,0,4511413,3920033,0.1209,0.063,3039905,47027,1312006,60,Equipment Purchase,35514,0.55,Receivables,1314127,0.5,0
APP_00553,Services,4,700,5,0,6220365,6141287,0.2746,0.1797,4070659,90218,1719019,12,Inventory Restocking,168409,0.55,Real Estate,3362308,0.2689,0
APP_00554,Services,9,683,12,0,2802170,3226148,0.2661,0.1306,3247466,69206,1077709,48,Working Capital,33799,0.6,Machinery,852047,0.5,0
APP_00555,Logistics,6,588,17,0,30740451,25187555,0.1827,0.0714,8096675,189049,10853570,48,Debt Consolidation,373615,0.83,None,0,0.8808,1
APP_00556,Retail/Trading,13,800,14,1,46287228,42663441,0.0767,0.0268,19263574,236863,4450296,60,Inventory Restocking,133034,0.8,Real Estate,5754828,0.5,1
APP_00557,Manufacturing,11,582,11,0,7606615,8853648,0.1189,0.1188,1686412,40156,1585304,36,Inventory Restocking,66093,0.71,Inventory,2530973,0.8176,1
APP_00558,Manufacturing,2,531,8,1,8956964,9302797,0.1519,0.1065,7781989,96426,1873519,48,Inventory Restocking,63057,0.71,Machinery,1505664,0.9707,1
APP_00559,Tech/Startup,6,670,11,0,1351792,1468712,0.0001,-0.0456,99,1,283493,12,Working Capital,26955,0.0,Receivables,376980,0.8581,1
APP_00560,Services,3,696,4,0,1345767,1529937,0.2643,0.115,1511663,20039,505667,12,Expansion,47889,0.44,Inventory,557971,0.5,1
APP_00561,Services,3,619,16,0,2457524,2480719,0.2129,0.1726,693550,8499,404305,24,Working Capital,22800,1.39,Receivables,377476,0.1192,0
APP_00562,Retail/Trading,2,471,5,0,59422082,67631026,0.1103,0.039,31061133,509830,15746588,60,Debt Consolidation,454652,0.57,Real Estate,31424963,0.8176,1
APP_00563,Manufacturing,7,839,18,0,2790460,2945346,0.2151,0.0972,1924212,26370,1014917,12,Debt Consolidation,98999,0.4,Machinery,2001456,0.1192,0
APP_00564,Manufacturing,13,739,23,0,26179382,28123467,0.2203,0.0528,31734601,650719,1772043,24,Equipment Purchase,97962,0.64,Inventory,2785675,0.2689,0
APP_00565,Retail/Trading,8,519,10,0,2264659,1950192,0.092,0.0329,923626,16983,809601,60,Working Capital,24245,0.42,Inventory,410301,0.8176,1
APP_00566,Services,2,785,13,0,1698611,1996899,0.1894,0.2033,1520157,24305,539709,24,Working Capital,30504,0.49,Inventory,895170,0.1192,0
APP_00567,Retail/Trading,6,635,8,0,2956628,3306792,0.0572,0.0417,196498,2557,362941,48,Equipment Purchase,12217,0.95,Receivables,275144,0.5,1
APP_00568,Retail/Trading,8,719,10,0,2867373,2585448,0.0556,0.0642,164377,2498,470045,48,Equipment Purchase,16216,0.71,Inventory,622949,0.2689,0
APP_00569,Logistics,5,677,15,0,2256630,2328837,0.1072,0.0422,1253056,33810,358139,12,Inventory Restocking,34948,0.29,Inventory,625460,0.5,0
APP_00570,Retail/Trading,7,788,10,0,35104743,33370089,0.0811,0.0325,4957368,97914,4474354,12,Inventory Restocking,418635,0.46,Inventory,3185554,0.1192,0
APP_00571,Services,4,705,4,0,5050400,5374437,0.2226,0.1268,5921950,76393,1381195,36,Debt Consolidation,59059,0.69,Real Estate,973573,0.2689,0
APP_00572,Tech/Startup,5,723,5,0,4244953,5083325,0.073,-0.0547,398103,8375,1672468,60,Expansion,46792,0.47,None,0,0.7858,0
APP_00573,Retail/Trading,5,775,11,0,5556361,4546762,0.0936,0.0178,1142100,21283,601832,48,Debt Consolidation,20670,1.03,Machinery,557073,0.1192,0
APP_00574,Services,15,734,19,0,16157530,19082195,0.1931,0.1137,17497094,319864,2120935,36,Working Capital,90237,0.63,Real Estate,1315864,0.2689,1
APP_00575,Logistics,2,565,4,1,5554388,4604346,0.0743,0.0599,2113105,48673,842217,36,Expansion,35031,0.41,Machinery,1608333,0.9707,1
APP_00576,Logistics,0,584,8,0,7776677,7654628,0.1638,0.0169,1017158,19267,2940749,36,Inventory Restocking,114471,0.79,None,0,0.9526,1
APP_00577,Manufacturing,14,573,18,0,18278080,18147276,0.1713,0.0911,9279701,123340,4917489,48,Equipment Purchase,160531,0.92,Machinery,8585297,0.8176,0
APP_00578,Logistics,7,884,16,0,1494252,1356018,0.2118,0.1197,1741722,22691,185935,36,Equipment Purchase,7409,0.88,Machinery,266177,0.1192,0
APP_00579,Retail/Trading,2,654,4,0,1972332,2024953,0.1331,0.0511,152542,2387,653623,24,Debt Consolidation,35687,0.57,Inventory,1233229,0.5,1
APP_00580,Retail/Trading,11,544,19,0,6138804,6958860,0.1066,0.0081,713631,10405,2289807,48,Working Capital,77506,0.62,Machinery,1721842,0.8176,1
APP_00581,Retail/Trading,9,688,9,0,2305185,2115202,0.0228,-0.0168,212679,3449,440762,36,Working Capital,18387,0.2,Receivables,560059,0.8176,1
APP_00582,Construction,16,813,29,0,4079500,3378486,0.1479,0.0374,649930,17047,450727,12,Equipment Purchase,44005,0.82,Real Estate,537441,0.1545,0
APP_00583,Retail/Trading,7,825,15,0,1434923,1510849,0.1197,-0.0037,509876,7342,227393,48,Debt Consolidation,7113,0.99,Inventory,214603,0.3775,1
APP_00584,Retail/Trading,23,782,36,0,1913802,2106518,0.0927,0.0071,584011,6966,241120,36,Debt Consolidation,9438,0.9,None,0,0.1824,0
APP_00585,Services,6,784,10,0,20428973,24143148,0.1811,0.1256,19351242,412294,2461680,36,Inventory Restocking,97227,0.6,Receivables,3327803,0.1192,0
APP_00586,Retail/Trading,9,785,14,0,3470190,2997584,0.0476,0.0294,953131,11463,380943,36,Inventory Restocking,14417,0.53,Real Estate,523757,0.1192,0
APP_00587,Manufacturing,10,661,11,0,3107974,3606940,0.1198,0.0522,1234883,14719,1108355,36,Inventory Restocking,44185,0.53,Real Estate,1757965,0.5,0
APP_00588,Manufacturing,32,596,39,0,1997762,1983476,0.1099,-0.032,726190,16969,159942,36,Expansion,6329,0.79,Machinery,225301,0.9526,1
APP_00589,Manufacturing,4,538,18,0,1862703,1665821,0.131,0.081,1097615,13642,362616,48,Debt Consolidation,12133,0.79,Real Estate,467874,0.8176,1
APP_00590,Manufacturing,4,632,6,0,1551916,1839174,0.1289,0.0859,311846,4557,100000,36,Debt Consolidation,3828,1.99,Machinery,123482,0.1192,0
APP_00591,Manufacturing,10,828,10,0,1144719,1024949,0.1983,0.1118,1287889,22058,174785,36,Inventory Restocking,6965,0.65,Real Estate,330603,0.1192,0
APP_00592,Services,2,581,8,0,2316238,2532522,0.2989,0.1315,350703,6674,688912,36,Equipment Purchase,28083,1.66,Machinery,1005671,0.3775,1
APP_00593,Manufacturing,3,759,14,0,4691279,5225872,0.1036,0.0632,247711,3740,567609,36,Inventory Restocking,23724,1.47,Real Estate,450038,0.0474,0
APP_00594,Retail/Trading,5,674,7,0,11626151,11303032,0.1102,0.0393,5047485,66020,4645291,24,Expansion,257809,0.33,Real Estate,7474724,0.5,0
APP_00595,Logistics,16,722,19,0,4870316,5240430,0.0819,0.0823,948526,25202,325847,36,Equipment Purchase,12969,0.87,Inventory,600877,0.2689,0
APP_00596,Retail/Trading,10,655,24,0,1608733,1655371,0.0246,0.0143,106307,1722,157284,36,Debt Consolidation,6248,0.41,None,0,0.6225,1
APP_00597,Services,6,755,10,0,2814806,2468058,0.2605,0.175,1259440,18738,915961,36,Expansion,34775,1.14,Real Estate,597472,0.1192,0
APP_00598,Manufacturing,4,799,4,0,2617855,2889994,0.2079,0.0891,1492956,40102,1025150,36,Expansion,39152,0.57,Machinery,615662,0.1192,1
APP_00599,Manufacturing,20,717,30,0,2437822,2855192,0.0881,0.1118,1085912,13802,935890,48,Equipment Purchase,32939,0.38,Inventory,673159,0.2689,1
APP_00600,Manufacturing,6,668,16,1,3421210,3405661,0.0979,0.0656,1455832,17822,1126887,12,Inventory Restocking,109717,0.22,Inventory,1265483,0.8808,1
APP_00601,Manufacturing,3,722,11,0,15674038,18773173,0.1007,0.0773,1611666,24643,6121421,36,Inventory Restocking,231899,0.51,Machinery,7665721,0.2689,0
APP_00602,Retail/Trading,22,754,28,0,12097773,11749189,0.029,0.0442,284453,6835,4164997,36,Working Capital,175726,0.16,Inventory,6465387,0.2689,0
APP_00603,Manufacturing,2,476,3,0,36617752,36320951,0.1708,0.1026,20534776,254282,2574545,36,Equipment Purchase,105163,1.45,Machinery,5083326,0.3775,0
APP_00604,Manufacturing,14,737,26,1,1845460,1973828,0.1643,0.0867,1368891,18339,638477,36,Inventory Restocking,26680,0.56,Real Estate,1118421,0.7311,1
APP_00605,Manufacturing,6,800,6,0,1411072,1233711,0.101,0.0597,591980,15840,309480,24,Expansion,16767,0.36,Machinery,515886,0.1192,0
APP_00606,Retail/Trading,10,623,23,0,3460733,4017144,0.0749,0.0295,1362091,21349,726281,36,Inventory Restocking,27984,0.44,Inventory,1059962,0.5,1
APP_00607,Retail/Trading,9,573,19,0,21849361,24482408,0.0633,0.0467,1705407,41096,1111795,36,Inventory Restocking,43985,1.35,Machinery,1464524,0.3775,1
APP_00608,Retail/Trading,10,770,11,0,500000,574483,0.1958,0.0421,375190,8772,133545,36,Expansion,5346,0.58,None,0,0.3775,0
APP_00609,Services,23,793,25,0,6179306,6450104,0.2165,0.1734,6304432,139353,1761491,36,Equipment Purchase,73185,0.52,Machinery,1160204,0.1192,0
APP_00610,Services,21,584,32,0,3590442,4141571,0.2188,0.1606,4445514,80802,1173178,36,Working Capital,49087,0.5,Receivables,1475559,0.8176,1
APP_00611,Manufacturing,3,760,5,1,11389897,12209844,0.1737,0.0869,2087134,26735,1868894,48,Inventory Restocking,64553,1.81,Real Estate,3114936,0.2689,0
APP_00612,Tech/Startup,8,652,15,0,8924287,8965556,0.0703,-0.0478,1140901,30430,846439,36,Inventory Restocking,33994,0.81,None,0,0.9089,1
APP_00613,Services,1,825,5,1,11329753,13286586,0.2249,0.1348,6242259,90359,2310676,24,Inventory Restocking,127053,0.98,Inventory,4365130,0.7311,1
APP_00614,Manufacturing,10,763,18,0,9705163,9471151,0.0675,0.0763,2276029,27655,1715880,24,Equipment Purchase,91189,0.46,Machinery,1533264,0.2689,0
APP_00615,Logistics,12,622,14,0,155576852,155612314,0.2283,-0.0251,97560463,1460940,48788377,12,Expansion,4794548,0.47,Receivables,82408053,0.8176,1
APP_00616,Logistics,0,686,5,0,45862447,39800233,0.0088,0.0517,2111009,28090,5976040,60,Expansion,164387,0.17,Real Estate,4504005,0.7311,1
APP_00617,Manufacturing,6,619,9,0,14511844,17110387,0.1875,0.0397,15587672,196602,1427382,48,Expansion,49175,0.92,Inventory,1897412,0.5,0
APP_00618,Retail/Trading,10,618,17,0,3010836,2674890,0.0908,0.0252,242080,3443,614406,12,Expansion,57821,0.37,Receivables,1152948,0.5,0
APP_00619,Tech/Startup,8,752,19,0,3433546,3023465,0.0699,-0.0386,1043287,15416,926358,36,Expansion,36297,0.39,None,0,0.7858,1
APP_00620,Services,2,804,2,0,21401311,17987327,0.1996,0.1805,4821248,130790,3174866,60,Expansion,96550,1.57,None,0,0.0293,0
APP_00621,Manufacturing,2,703,5,0,22419472,22001209,0.0544,0.0775,6627539,108814,2018909,48,Inventory Restocking,69610,0.57,Inventory,3536519,0.2689,0
APP_00622,Retail/Trading,5,604,11,0,1941632,1765809,0.0854,0.025,212429,3629,395492,36,Inventory Restocking,15187,0.73,Inventory,378779,0.5,1
APP_00623,Retail/Trading,4,633,12,0,500000,548156,0.0544,0.0489,161805,2648,193328,24,Expansion,10645,0.17,Inventory,246262,0.5,0
APP_00624,Retail/Trading,5,770,17,0,598183,552128,0.0596,-0.0155,101673,1791,232430,24,Expansion,12246,0.21,None,0,0.7311,0
APP_00625,Services,2,742,2,0,22013981,23957993,0.2158,0.1529,12356531,155399,6561046,48,Equipment Purchase,234217,1.02,Inventory,3555050,0.1192,0
APP_00626,Retail/Trading,6,557,13,1,27575035,24221481,0.0526,0.0203,5403853,68687,8879263,48,Equipment Purchase,300551,0.33,Inventory,5112775,0.9707,1
APP_00627,Retail/Trading,16,645,17,0,5502800,4908422,0.1187,0.0121,1742700,41459,667096,36,Debt Consolidation,25213,0.82,None,0,0.6225,0
APP_00628,Services,2,802,5,0,7949522,8923097,0.2452,0.1441,3491340,56697,1439887,24,Inventory Restocking,75895,1.23,Machinery,2810676,0.0474,0
APP_00629,Manufacturing,5,789,8,0,45754967,43395722,0.2037,0.0815,36915350,449864,11972425,60,Expansion,333009,0.99,Machinery,15555470,0.1192,0
APP_00630,Retail/Trading,9,777,22,0,60425115,51041674,0.1201,0.0084,32689843,504972,18891659,48,Inventory Restocking,605833,0.54,Real Estate,27602830,0.2689,0
APP_00631,Services,1,783,8,0,12183575,14432194,0.3377,0.1749,23445617,314790,1319709,24,Debt Consolidation,71861,0.89,Machinery,1780534,0.2689,1
APP_00632,Logistics,6,422,16,0,5251172,4573544,0.2029,0.056,2930174,54341,1103638,12,Equipment Purchase,104141,0.56,Machinery,637148,0.8176,0
APP_00633,Services,12,779,13,0,3208062,2759186,0.2197,0.1432,3088437,57079,343147,36,Debt Consolidation,13672,0.83,Real Estate,613492,0.2689,1
APP_00634,Services,3,744,9,0,3844711,3626918,0.2605,0.1559,5092324,98625,1044513,24,Working Capital,54872,0.54,Receivables,1727725,0.2689,0
APP_00635,Manufacturing,7,624,9,0,2127579,1783450,0.1295,0.0796,1398087,37736,681371,24,Equipment Purchase,37476,0.31,Machinery,391012,0.5,1
APP_00636,Retail/Trading,11,754,19,0,11781811,10158825,0.0927,0.0056,752190,9356,4025349,12,Inventory Restocking,387145,0.23,Real Estate,5163401,0.2689,0
APP_00637,Services,23,606,27,0,4603607,5241564,0.2316,0.1901,2618787,49614,1410212,60,Equipment Purchase,42039,0.97,Inventory,939161,0.5,1
APP_00638,Retail/Trading,6,644,19,0,2015652,1750800,0.14,0.0062,161941,3020,213056,48,Debt Consolidation,7600,2.21,Machinery,275976,0.0474,0
APP_00639,Retail/Trading,3,742,14,0,20895643,17647848,0.1747,0.0061,13049405,180095,7103352,24,Expansion,381188,0.54,Inventory,12182233,0.2689,0
APP_00640,Retail/Trading,1,809,15,0,10464644,12055092,0.1004,0.0699,5521685,90089,1748065,48,Debt Consolidation,55782,0.6,Inventory,952712,0.2689,0
APP_00641,Manufacturing,3,734,10,0,7342757,7177681,0.1101,0.0462,4029197,75484,2515028,36,Debt Consolidation,107572,0.37,Real Estate,1589201,0.2689,1
APP_00642,Retail/Trading,2,776,16,0,4444516,3835018,0.1045,0.0279,2305166,29397,612521,36,Expansion,23318,0.73,Inventory,651710,0.2689,0
APP_00643,Retail/Trading,17,660,21,0,9328386,9632556,0.0627,-0.0107,1423253,18821,2019559,48,Inventory Restocking,70452,0.55,Real Estate,2469060,0.8176,1
APP_00644,Retail/Trading,11,683,11,0,3548344,2897585,0.1459,0.0375,390658,4713,893473,36,Inventory Restocking,34478,1.1,Machinery,1559472,0.2689,0
APP_00645,Manufacturing,2,788,10,0,149519502,145176412,0.1844,0.115,39927326,597991,9293017,48,Equipment Purchase,317424,2.51,Machinery,6552166,0.0067,0
APP_00646,Logistics,3,768,12,0,83396363,86409100,0.0331,0.0554,11568425,167356,30547512,36,Debt Consolidation,1226384,0.17,Receivables,26427061,0.2689,0
APP_00647,Services,6,564,16,0,2021341,2390939,0.1742,0.1725,435269,8439,462968,36,Equipment Purchase,19432,1.05,Real Estate,500225,0.6225,0
APP_00648,Services,12,796,23,0,3946554,3672607,0.3173,0.1473,1489423,36523,462593,24,Expansion,25592,1.68,Receivables,530966,0.018,0
APP_00649,Tech/Startup,8,634,14,0,1833221,2027579,0.0965,-0.0328,432780,10534,194842,36,Working Capital,7529,0.82,None,0,0.9089,0
APP_00650,Retail/Trading,8,819,11,0,567621,484226,0.1038,0.0234,60089,896,164775,36,Inventory Restocking,6773,0.64,Real Estate,258132,0.1192,0
APP_00651,Manufacturing,7,663,13,0,41790420,40680171,0.1854,0.0729,17924232,432565,3285002,60,Expansion,91166,1.23,Machinery,5232769,0.2689,0
APP_00652,Services,2,703,6,0,4503145,4004439,0.2653,0.1124,6969340,87644,918360,36,Inventory Restocking,35471,0.81,Machinery,1184995,0.2689,0
APP_00653,Services,6,900,15,0,1449792,1445423,0.3076,0.1238,271882,3895,346640,24,Equipment Purchase,18056,1.69,Inventory,275695,0.018,0
APP_00654,Services,6,835,19,0,673658,651355,0.2658,0.1162,907590,19368,100000,12,Working Capital,9390,0.52,Real Estate,137835,0.1192,0
APP_00655,Retail/Trading,2,703,10,0,7042076,8393549,0.0578,0.0145,2429225,49172,670546,48,Debt Consolidation,23035,0.47,Receivables,1302311,0.2689,0
APP_00656,Manufacturing,17,863,18,0,8285103,9668708,0.1761,0.1243,4231747,60385,1837199,36,Inventory Restocking,78519,0.88,Real Estate,1122287,0.1192,0
APP_00657,Retail/Trading,4,814,7,0,8831229,9121620,0.0418,0.0026,2100165,27795,1493490,36,Debt Consolidation,61467,0.34,None,0,0.1824,0
