applicant_id,business_type,years_in_operation,annual_revenue,monthly_cashflow,loan_amount_requested,credit_score,existing_loans,debt_to_income_ratio,collateral_value,repayment_history,default_flag
APP001780,Services,9,2958185,13047,1218570,678,1,1.256,1124785,Average,0
APP001781,Manufacturing,10,3905606,30586,1829882,807,0,0.234,1716726,Average,0
APP001782,Services,16,359089,3025,73387,616,2,1.555,144786,Average,0
APP001783,Trading,4,608416,5612,262907,615,0,1.21,208008,Good,0
APP001784,Trading,4,23649842,152949,4899259,660,0,0.196,5818558,Good,0
APP001785,Services,11,2872738,22203,681737,670,0,0.477,1349534,Poor,1
APP001786,Services,15,5901700,48420,1059522,651,0,0.484,578421,Good,0
APP001787,Trading,4,51072484,505153,15466378,564,2,0.525,23895340,Good,1
APP001788,Trading,9,2942406,31227,1286785,753,1,1.401,1359648,Poor,0
APP001789,Manufacturing,7,2653233,27368,825741,625,1,1.914,1535173,Good,0
APP001790,Trading,4,20756075,145566,3100459,673,0,1.55,5791385,Good,0
APP001791,Manufacturing,7,3563248,44524,715180,663,0,1.007,772980,Good,0
APP001792,Services,14,6022655,67687,1958234,745,0,0.868,1629632,Good,0
APP001793,Trading,8,15747394,99736,5248212,711,1,0.884,5993485,Good,0
APP001794,Services,7,3498450,20264,1157155,638,3,1.392,2254090,Good,1
APP001795,Manufacturing,11,11825191,80216,1546751,630,1,0.833,1426255,Good,0
APP001796,Manufacturing,15,3159715,25076,1268557,668,3,0.68,2501564,Average,0
APP001797,Services,4,14811721,166730,6869250,547,0,1.245,11877532,Poor,0
APP001798,Manufacturing,9,6703687,71414,2039312,587,0,0.842,1837784,Average,1
APP001799,Manufacturing,6,2471072,27825,957618,715,2,0.227,1615122,Good,1
APP001800,Manufacturing,8,3946483,25387,1837506,695,0,0.142,1056013,Average,0
APP001801,Services,11,100000,911,50000,575,0,0.621,66104,Good,0
APP001802,Services,6,20768114,135555,7678600,650,2,1.174,7955211,Good,0
APP001803,Trading,7,532696,2703,206985,507,2,0.873,236046,Good,0
APP001804,Manufacturing,13,743066,7332,151734,689,2,0.246,183489,Average,0
APP001805,Manufacturing,10,1864087,9988,620873,636,1,0.574,778617,Good,0
APP001806,Services,7,237573,2311,103788,873,0,0.283,154085,Poor,0
APP001807,Services,8,7119766,68110,1555420,724,3,2.052,2403381,Average,0
APP001808,Manufacturing,8,6067650,66251,2784251,570,1,0.744,5467032,Good,1
APP001809,Manufacturing,2,1607183,8565,559545,557,0,0.128,919985,Average,1
APP001810,Manufacturing,8,1276843,13656,343815,729,0,1.355,526620,Good,0
APP001811,Services,3,1190000,14867,415635,743,2,0.642,452496,Good,0
APP001812,Services,15,9454104,106440,2465100,865,4,1.377,1668162,Good,1
APP001813,Manufacturing,3,308343,3216,134195,771,0,0.386,78931,Poor,0
APP001814,Manufacturing,6,1876220,18170,549596,709,0,1.97,668598,Poor,0
APP001815,Manufacturing,5,346157,2659,159400,802,0,1.943,239480,Good,0
APP001816,Services,18,12220569,125311,3714114,693,0,1.346,5479208,Good,1
APP001817,Manufacturing,14,2250571,22959,819539,681,1,1.494,1581130,Good,1
APP001818,Services,1,7497456,70694,3741963,530,0,0.909,4017539,Good,0
APP001819,Trading,7,22793024,246217,3619220,814,2,2.028,5217741,Poor,0
APP001820,Trading,3,22503903,177924,8882102,669,1,0.955,16270329,Average,0
APP001821,Manufacturing,8,762081,3945,118540,656,1,0.605,131119,Average,0
APP001822,Manufacturing,11,5772120,50942,2514026,592,1,0.369,3058601,Average,0
APP001823,Trading,9,19158723,122143,6486786,790,4,0.695,12224084,Average,0
APP001824,Services,12,10407563,76706,4946338,772,5,1.437,6555693,Good,1
APP001825,Trading,6,11424426,49259,5099665,571,1,0.616,8666446,Good,1
APP001826,Trading,9,245534,1806,50000,719,1,1.393,95171,Good,1
APP001827,Manufacturing,11,10080167,109941,1561629,751,1,0.876,2118485,Poor,0
APP001828,Services,6,1054810,9165,359129,537,2,1.885,238382,Good,0
APP001829,Services,4,9214139,39144,2831743,722,0,1.161,4906136,Average,0
APP001830,Manufacturing,5,9002403,72757,1507236,704,1,1.333,2602504,Average,0
APP001831,Services,7,8474180,55890,1285903,726,1,1.207,864741,Average,1
APP001832,Trading,8,2990608,24362,973730,864,1,1.833,1287443,Good,0
APP001833,Trading,9,25656685,193428,3067734,900,1,0.27,3775240,Good,0
APP001834,Services,4,7309480,87225,3285568,781,0,0.228,5817901,Good,0
APP001835,Services,12,5930402,26744,2507570,700,0,1.433,2286757,Average,0
APP001836,Services,20,965793,9525,399981,753,3,1.709,455744,Poor,1
APP001837,Manufacturing,5,6217799,70003,661566,703,0,0.924,930946,Good,0
APP001838,Manufacturing,27,80767315,982156,9615863,900,5,1.019,12268569,Good,0
APP001839,Services,22,495626,2798,158568,707,1,0.678,306440,Poor,0
APP001840,Manufacturing,8,10555105,90712,5254017,624,2,0.645,10197973,Good,0
APP001841,Trading,7,12635459,57237,2993674,718,0,1.833,1863139,Poor,0
APP001842,Trading,5,45675347,380317,10859310,868,0,0.661,10281274,Good,1
APP001843,Trading,13,10971677,57186,1686469,579,2,1.431,862295,Poor,1
APP001844,Trading,8,3587547,39998,1326439,598,2,1.695,1494618,Good,0
APP001845,Services,8,6654995,34044,2386951,593,0,0.142,3564215,Good,0
APP001846,Manufacturing,4,2274195,19203,319590,538,0,0.164,385721,Good,0
APP001847,Manufacturing,13,23002296,195729,6600851,580,2,0.833,3965611,Poor,1
APP001848,Manufacturing,6,339354,4161,124485,756,1,1.472,98832,Good,0
APP001849,Services,3,1619700,15589,481709,677,0,0.596,366068,Average,1
APP001850,Trading,7,6830389,44843,2525505,534,1,0.153,3199038,Good,1
APP001851,Manufacturing,4,19689910,121552,8397907,726,0,0.647,12735594,Poor,0
APP001852,Services,16,3714463,19446,1390420,716,2,0.371,1354947,Good,0
APP001853,Services,22,1233473,12915,427331,789,5,0.767,297289,Good,0
APP001854,Services,7,2549351,25297,1125375,603,1,0.783,1910770,Good,0
APP001855,Services,14,2149156,19877,989117,555,0,0.343,1768088,Good,0
APP001856,Manufacturing,14,2302636,10377,588449,745,1,1.492,538273,Good,0
APP001857,Services,0,1701859,17909,288124,732,0,0.586,325903,Good,0
APP001858,Trading,5,1788120,17015,763785,549,1,1.406,475759,Average,0
APP001859,Services,8,269157,3283,50000,689,0,1.238,42077,Good,0
APP001860,Services,6,5435703,49247,2563370,600,0,1.806,4230843,Good,1
APP001861,Services,4,9354060,62668,1021006,755,0,0.267,1069806,Good,0
APP001862,Services,14,35272729,259113,16525572,744,1,0.558,23252114,Good,0
APP001863,Manufacturing,5,12476926,70270,4188169,781,1,1.794,8038255,Good,0
APP001864,Trading,9,11997607,122267,4917781,583,0,1.662,7796929,Average,0
APP001865,Services,14,5809739,58471,1507029,609,1,0.515,1778562,Good,0
APP001866,Services,17,271896,1587,135047,646,3,0.455,141842,Average,1
APP001867,Manufacturing,3,5125663,28126,979107,602,0,1.727,769373,Good,1
APP001868,Manufacturing,4,4023994,19348,827886,694,0,0.438,1352939,Good,0
APP001869,Manufacturing,9,16701142,196513,2013706,560,1,1.805,1346440,Poor,1
APP001870,Services,1,7734243,47247,3682964,804,0,1.926,2180648,Good,0
APP001871,Services,4,2797989,19683,790184,832,0,0.52,519342,Good,1
APP001872,Manufacturing,15,70914840,461244,26234304,790,2,1.797,22675832,Good,1
APP001873,Trading,11,12955677,98638,4858071,722,0,0.905,6998950,Poor,0
APP001874,Services,7,5823753,58919,2619528,651,0,1.599,4694181,Good,0
APP001875,Services,10,7119021,81310,2605348,688,3,1.024,5181864,Poor,1
APP001876,Trading,11,3977377,22624,1291885,596,0,0.234,2063432,Good,0
APP001877,Trading,2,3417976,33792,1312938,669,0,1.454,943957,Good,0
APP001878,Trading,5,132383,940,53004,693,0,0.386,48581,Good,0
APP001879,Manufacturing,16,961062,11857,167581,599,1,1.911,116968,Good,0
APP001880,Trading,9,1582927,10538,227730,830,0,0.894,153336,Good,1
APP001881,Services,9,7004961,29607,910221,659,0,0.256,1230253,Average,0
APP001882,Services,7,293646,2485,73300,561,0,0.534,136344,Average,0
APP001883,Trading,2,1525833,8274,456529,633,0,1.739,696886,Good,0
APP001884,Services,5,1296025,5880,448761,599,0,0.71,763331,Average,1
APP001885,Manufacturing,10,4284191,42780,2070180,585,1,1.777,2612867,Average,0
APP001886,Trading,5,6773136,69552,1573501,817,0,0.427,1908627,Good,0
APP001887,Manufacturing,3,1278042,10231,516775,656,0,0.99,985090,Good,1
APP001888,Manufacturing,4,1437358,14096,449236,760,0,1.769,711116,Good,1
APP001889,Services,17,1378573,11927,259221,725,1,0.242,308216,Good,0
APP001890,Services,5,1911880,18000,661744,707,0,0.678,660998,Average,0
APP001891,Manufacturing,15,3481742,31820,1695157,678,4,2.029,1084377,Good,0
APP001892,Trading,9,25619534,248898,3835841,624,0,1.233,6641660,Average,0
APP001893,Services,6,758826,4424,229857,791,2,1.561,173308,Average,1
APP001894,Manufacturing,4,46991736,301023,5669240,723,0,1.7,7214242,Good,0
APP001895,Trading,11,570137,4465,130268,653,0,1.095,189659,Good,0
APP001896,Services,14,15603275,123022,5433701,777,2,1.806,8781497,Average,1
APP001897,Trading,12,1793419,19046,782688,825,1,1.364,489192,Good,0
APP001898,Manufacturing,3,858654,6206,336705,692,1,1.453,173749,Average,1
APP001899,Trading,5,24744404,136610,7055686,815,0,0.39,10999904,Good,0
APP001900,Services,6,3917240,24530,1816381,614,1,1.934,2146212,Average,0
APP001901,Trading,1,3524258,20990,779163,562,0,1.613,601282,Poor,0
APP001902,Manufacturing,10,2373073,24356,953010,635,0,0.583,1880327,Good,0
APP001903,Services,11,1516880,12265,439293,676,0,1.202,741101,Good,0
APP001904,Manufacturing,11,2783142,28031,1278726,827,1,0.865,1749002,Good,1
APP001905,Services,10,100000,763,50000,631,0,1.355,77658,Good,0
APP001906,Manufacturing,6,214857,2488,98960,700,0,1.988,72491,Average,0
APP001907,Services,4,6123828,75706,1137189,768,0,0.187,2209942,Good,0
APP001908,Trading,6,20428365,199149,7502524,708,0,1.91,14964163,Good,0
APP001909,Manufacturing,9,27549983,313108,10892860,618,1,0.288,16041569,Average,0
APP001910,Manufacturing,16,902498,7580,358260,554,3,1.125,538274,Good,1
APP001911,Manufacturing,8,4714688,56364,1421950,787,1,1.066,2213532,Average,0
APP001912,Services,8,131498,1459,50000,560,0,0.611,74933,Good,0
APP001913,Services,1,1949076,24229,398726,614,0,1.177,461649,Good,1
APP001914,Trading,10,12370789,115779,2836873,673,0,1.685,3719181,Good,0
APP001915,Trading,16,3693828,39376,1628293,808,1,0.709,1504688,Good,0
APP001916,Services,7,2126604,18481,927952,763,1,0.284,1085956,Poor,0
APP001917,Services,7,3428814,21690,486452,678,0,1.301,561440,Good,0
APP001918,Trading,6,23736873,169076,11392140,783,1,1.578,10619874,Good,0
APP001919,Trading,11,2513803,29202,434845,815,2,2.014,730564,Good,1
APP001920,Trading,1,3681815,17057,978419,604,1,0.453,1090455,Good,0
APP001921,Services,15,36720797,334000,6832373,640,1,1.863,9070473,Average,1
APP001922,Manufacturing,6,2460280,17887,1092691,736,0,1.016,802183,Good,1
APP001923,Trading,10,308823,2281,123455,839,1,0.598,149683,Good,0
APP001924,Trading,12,28514996,329008,6883848,604,2,2.029,11304538,Good,0
APP001925,Services,4,15597370,175967,5813942,473,1,0.603,6783640,Good,1
APP001926,Manufacturing,7,125826,1152,50000,728,0,1.494,66830,Good,0
APP001927,Trading,6,2850460,18359,720935,798,0,1.591,1119294,Good,0
APP001928,Trading,3,3256992,26475,816993,668,1,0.968,885181,Poor,0
APP001929,Trading,14,29034764,219767,5666850,900,2,1.511,5836423,Good,1
APP001930,Manufacturing,6,3391206,24123,1527822,578,1,1.238,960408,Good,0
APP001931,Trading,3,4318575,21693,1604515,581,0,0.465,2203654,Average,1
APP001932,Trading,8,4744231,41239,1005661,590,1,1.594,1569271,Good,1
APP001933,Trading,2,1657244,11073,326225,662,0,1.863,447541,Good,0
APP001934,Trading,5,24025725,232410,2575110,671,1,1.078,2382718,Good,0
APP001935,Services,9,1085743,7412,259094,591,1,2.039,231501,Average,0
APP001936,Services,2,1609815,12491,500183,766,0,0.913,369750,Good,1
APP001937,Manufacturing,11,3596441,16554,759152,698,3,1.161,433085,Good,0
APP001938,Services,8,474435,5900,180372,562,1,1.43,205681,Good,1
APP001939,Trading,12,51724520,434318,13691470,735,2,0.553,10142373,Good,0
APP001940,Manufacturing,12,3656603,15974,828319,631,0,1.814,1272460,Good,0
APP001941,Manufacturing,5,11824699,102601,5624099,670,3,1.772,10925371,Average,0
APP001942,Manufacturing,5,816318,9322,167443,748,0,1.758,102177,Good,0
APP001943,Services,10,10458354,110906,2711883,769,0,1.258,4988328,Good,0
APP001944,Services,3,11122162,111305,2812976,747,0,1.779,4181697,Good,0
APP001945,Services,3,13809435,73588,2713268,660,0,1.392,4857885,Poor,0
APP001946,Trading,5,59786469,576808,11179513,562,0,1.072,8188303,Average,0
APP001947,Trading,3,1457456,15379,322027,624,0,1.87,598881,Average,1
APP001948,Manufacturing,3,2544861,22742,1134230,658,0,0.935,2196785,Poor,0
APP001949,Manufacturing,3,947597,10998,385513,810,0,1.051,717081,Average,0
APP001950,Trading,6,2999411,19420,1116980,609,0,0.422,1874571,Average,0
APP001951,Manufacturing,6,9383319,58031,2653989,682,1,1.951,1686494,Average,1
APP001952,Manufacturing,13,9226327,105300,2796514,552,1,0.57,2324173,Good,1
APP001953,Trading,6,40604818,380804,8399331,696,0,0.483,15704252,Poor,0
APP001954,Services,7,7296857,30491,946594,659,0,0.292,799054,Good,0
APP001955,Services,19,3893410,27679,904891,675,4,1.161,924410,Good,0
APP001956,Services,1,641988,7264,191462,736,0,0.62,110227,Good,0
APP001957,Trading,8,12947866,56897,1591619,597,2,1.607,2295336,Average,0
APP001958,Trading,6,2740153,11491,370724,802,1,0.734,498605,Good,0
APP001959,Trading,9,13520807,88027,2774606,592,0,1.469,5390109,Good,0
APP001960,Services,5,1815066,21387,448016,796,1,0.522,823685,Good,0
APP001961,Manufacturing,6,20985253,245086,5400066,502,1,0.587,6798228,Average,0
APP001962,Trading,15,6710858,56973,987532,710,2,1.732,1396376,Good,0
APP001963,Services,10,15929580,139813,3031853,731,0,0.805,3395054,Average,1
APP001964,Trading,6,6180983,42855,1264993,626,1,0.362,883836,Average,0
APP001965,Trading,4,848492,5258,107804,685,0,1.927,194228,Poor,1
APP001966,Trading,3,1946401,21332,448528,619,0,0.437,593989,Good,0
APP001967,Manufacturing,5,502909,2540,64819,704,1,0.435,73769,Average,0
APP001968,Trading,7,4614100,37964,1759739,689,0,0.781,1060591,Good,0
APP001969,Manufacturing,19,433654,4099,110329,900,5,0.532,165281,Good,0
APP001970,Manufacturing,8,5486358,27600,1265708,528,1,0.446,1391642,Good,0
APP001971,Manufacturing,5,100000,849,50000,680,0,1.708,44027,Good,0
APP001972,Services,1,11126607,99909,2120747,609,0,0.426,3849431,Good,0
APP001973,Manufacturing,4,649343,6723,125376,670,0,0.312,97222,Good,0
APP001974,Trading,5,820702,5025,405493,646,0,1.772,516001,Good,0
APP001975,Manufacturing,9,27895796,184420,12110673,633,1,0.993,20511047,Poor,1
APP001976,Services,5,5545323,49423,588386,607,1,0.449,1043568,Average,1
APP001977,Manufacturing,20,13961643,172557,4840985,761,1,1.255,8365503,Average,0
APP001978,Trading,6,767018,4586,155216,624,0,0.179,286364,Good,1
APP001979,Services,13,15635608,193608,2216359,673,1,0.962,1581452,Good,1
APP001980,Services,2,2713112,27455,1037059,672,0,1.222,1981495,Good,0
APP001981,Manufacturing,7,4172786,46112,636943,591,1,1.969,328792,Good,1
APP001982,Services,4,31790118,156206,8821640,718,1,0.77,7797059,Good,0
APP001983,Trading,14,651273,4344,229812,582,0,1.554,143875,Good,1
APP001984,Trading,6,13630532,63352,4386276,711,1,0.402,8414191,Good,1
APP001985,Manufacturing,15,6701736,48673,3290898,720,4,1.124,3738142,Good,0
APP001986,Manufacturing,11,2635871,32537,1092033,658,1,0.574,1062443,Good,0
APP001987,Services,5,665029,3354,272447,550,0,1.036,204507,Average,0
APP001988,Trading,3,2405049,21292,582594,656,0,0.893,427464,Average,0
APP001989,Trading,4,996188,4201,102964,554,0,1.962,146301,Good,1
APP001990,Services,6,20553660,207708,8093299,650,2,1.943,4618248,Good,1
APP001991,Services,11,4164044,24192,2081575,750,0,1.206,2896502,Poor,0
APP001992,Manufacturing,7,1267051,6647,332412,662,0,0.435,552460,Average,0
APP001993,Trading,12,423760,2955,209425,799,2,1.258,293513,Good,0
APP001994,Manufacturing,16,1893335,20054,296653,711,0,1.605,516137,Good,0
APP001995,Services,8,22551535,114000,4929876,743,0,0.172,4426476,Good,1
APP001996,Services,4,4018298,24439,676242,729,0,0.925,416400,Average,0
APP001997,Services,9,2719315,11522,788792,808,2,0.281,1247463,Good,0
APP001998,Manufacturing,21,50559053,618680,21173755,561,2,0.664,36888822,Good,0
APP001999,Manufacturing,12,1965995,17892,464495,621,1,0.325,581786,Average,0
APP002000,Manufacturing,9,1059914,10774,490201,670,0,1.925,848501,Average,1
APP002001,Manufacturing,4,6232917,59803,1981644,738,0,0.421,2351971,Good,0
APP002002,Manufacturing,6,6501977,34913,1860669,678,0,0.385,1484425,Good,0
APP002003,Services,2,1382797,12617,573604,653,0,1.947,694973,Average,0
APP002004,Manufacturing,3,1017705,5354,143066,759,0,1.08,117875,Good,0
APP002005,Manufacturing,9,31226671,234521,12787352,634,0,1.54,15447726,Average,0
APP002006,Services,2,1741615,15514,343413,615,0,0.722,247713,Good,0
APP002007,Trading,6,392565,3463,83351,714,0,1.112,64875,Poor,0
APP002008,Services,3,4496740,23198,1527909,895,0,0.113,2787470,Good,0
APP002009,Manufacturing,3,12883345,57377,5936307,654,0,0.877,3999808,Good,0
APP002010,Trading,8,2652593,28697,878970,601,2,1.255,735180,Good,0
APP002011,Manufacturing,4,7609526,77739,2736231,601,1,1.127,5454074,Poor,0
APP002012,Manufacturing,2,693009,3360,284575,617,0,0.871,388168,Good,1
APP002013,Services,5,8808074,46052,1794468,792,1,1.647,2474084,Good,0
APP002014,Manufacturing,2,795701,9234,342862,617,0,1.053,605993,Good,0
APP002015,Trading,15,5941794,62840,1587552,710,1,1.359,2042353,Average,0
APP002016,Trading,11,11477099,143096,1954117,662,0,0.451,1627140,Good,0
APP002017,Manufacturing,11,4207654,26437,1010035,540,1,1.787,1145076,Good,0
APP002018,Services,4,532878,4386,105750,625,0,0.789,172637,Good,0
APP002019,Manufacturing,10,601506,3691,115179,422,0,1.016,208321,Good,1
APP002020,Services,8,38518246,360402,8205360,683,0,0.769,7465283,Good,0
APP002021,Services,4,1074116,5508,185147,706,1,1.845,165329,Good,1
APP002022,Trading,7,11021347,57608,4045723,579,0,1.811,4010979,Average,1
APP002023,Services,2,3982285,18978,1322105,599,0,0.526,1843432,Average,1
APP002024,Manufacturing,3,746758,7427,268367,521,1,1.58,246297,Average,1
APP002025,Trading,7,1573042,13030,373581,442,0,0.295,687278,Good,1
APP002026,Manufacturing,5,43948967,409359,17926491,509,0,0.157,35261611,Average,0
APP002027,Services,9,500000000,5747087,75921748,733,0,1.69,115300831,Good,0
APP002028,Services,4,2112224,21832,693769,626,0,0.349,1356630,Poor,0
APP002029,Manufacturing,6,1940976,15555,407956,682,0,0.394,380123,Good,0
APP002030,Services,7,299603,3705,93189,868,0,1.253,160541,Good,0
APP002031,Manufacturing,4,286171,2280,65663,757,0,1.652,99654,Average,0
APP002032,Trading,6,957796,4888,398639,715,0,0.46,356697,Good,0
APP002033,Trading,8,1811119,22528,826791,617,1,0.367,808279,Poor,1
APP002034,Services,17,3681537,16039,1461689,839,4,0.447,1802172,Average,0
APP002035,Trading,4,9572657,83751,1629586,781,1,0.197,2749869,Average,0
APP002036,Manufacturing,5,4780733,32233,1003699,749,1,0.371,1815022,Average,0
APP002037,Manufacturing,12,10568531,88383,4943358,673,0,1.891,7172419,Good,0
APP002038,Manufacturing,14,1483782,13090,407873,585,1,0.331,645403,Good,0
APP002039,Manufacturing,10,3233648,19943,1540743,821,2,1.335,1380157,Average,1
APP002040,Manufacturing,14,2158401,19009,554667,765,1,1.9,893905,Good,1
APP002041,Services,4,508458,5322,244420,637,2,1.393,344013,Average,0
APP002042,Trading,13,191223,1221,89931,648,1,0.212,75036,Average,0
APP002043,Trading,11,1329941,9790,484378,549,1,1.283,932563,Good,0
APP002044,Manufacturing,3,100000,640,50000,732,0,1.816,63464,Good,0
APP002045,Services,6,633460,6971,164784,679,0,0.713,278763,Poor,1
APP002046,Services,1,7479709,76354,3474280,691,0,0.696,4476328,Good,0
APP002047,Manufacturing,8,4626005,52859,2100410,759,1,0.623,3989529,Good,0
APP002048,Services,13,3814513,21299,667368,748,0,1.061,475112,Good,0
APP002049,Trading,5,20167432,96396,5236937,572,0,0.552,6908734,Average,0
