sk_id_curr,amt_income_total,amt_credit,amt_annuity,amt_goods_price,name_contract_type,term,int_rate,grade,fico_score,dti,emp_length,home_ownership,business_type,monthly_cashflow,operating_expenses,repayment_history,target
100951,1013002.81,1367661.75,25073.8,1144833.36,Cash loans, 60 months,17.35,D,646,11.31,27,OWN,Manufacturing,25325.07,59091.83,Good,0
100952,77890.78,92893.87,2838.42,84070.57,Cash loans, 36 months,12.62,C,680,4.75,20,MORTGAGE,Manufacturing,1947.27,4543.63,Good,0
100953,260641.8,39746.97,728.69,11892.06,Cash loans, 60 months,17.25,D,657,29.22,14,OWN,Services,6516.05,15204.1,Poor,0
100954,122658.45,20460.09,625.17,22337.99,Cash loans, 36 months,19.19,E,608,20.46,21,OWN,Trading,3066.46,7155.08,Good,0
100955,69114.33,74987.27,2291.28,12404.03,Cash loans, 36 months,9.73,B,715,34.7,2,RENT,Manufacturing,1727.86,4031.67,Poor,1
100956,177923.44,78997.24,1448.28,75687.96,Cash loans, 60 months,24.83,F,571,21.6,2,MORTGAGE,Manufacturing,4448.08,10378.87,Good,1
100957,2240602.73,1079113.06,32972.9,412370.31,Cash loans, 36 months,19.08,E,594,3.95,26,OWN,Manufacturing,56015.06,130701.83,Average,0
100958,473021.02,623501.77,11430.87,785261.04,Cash loans, 60 months,19.35,E,618,25.79,3,OWN,Trading,11825.53,27592.89,Good,0
100959,152983.47,56085.77,1713.73,59312.39,Cash loans, 36 months,9.33,B,746,16.71,26,OWN,Manufacturing,3824.58,8924.04,Good,0
100960,100775.56,117393.41,2152.21,118762.41,Cash loans, 60 months,9.36,B,721,34.5,14,MORTGAGE,Trading,2519.39,5878.57,Poor,1
100961,171897.13,325663.75,9950.84,82878.7,Cash loans, 36 months,19.69,E,599,0.16,2,RENT,Manufacturing,4297.43,10027.33,Average,1
100962,25000.0,43468.8,796.93,8347.16,Cash loans, 60 months,7.95,A,766,8.58,13,RENT,Manufacturing,625.0,1458.33,Good,0
100963,28728.56,41768.4,1276.26,24260.21,Revolving loans, 36 months,9.87,B,714,3.65,20,MORTGAGE,Trading,718.22,1675.83,Good,0
100964,171071.53,229950.86,7026.28,22908.76,Cash loans, 36 months,24.04,F,500,4.2,22,OWN,Trading,4276.79,9979.17,Average,1
100965,91963.82,109477.15,3345.14,43225.09,Cash loans, 36 months,19.47,E,588,32.34,29,OWN,Services,2299.09,5364.56,Good,1
100966,175777.34,332962.93,10173.87,357527.28,Cash loans, 36 months,12.09,C,687,10.51,19,MORTGAGE,Manufacturing,4394.43,10253.68,Good,0
100967,25000.0,35910.58,1097.27,40853.21,Cash loans, 36 months,7.82,A,838,21.48,19,MORTGAGE,Trading,625.0,1458.33,Good,0
100968,144816.79,246074.77,7518.95,271008.91,Cash loans, 36 months,6.59,A,850,16.77,12,OWN,Trading,3620.42,8447.65,Good,0
100969,25000.0,21231.35,389.24,13728.02,Cash loans, 60 months,24.16,F,573,32.86,21,OWN,Services,625.0,1458.33,Good,1
100970,25233.68,29157.15,534.55,22068.04,Revolving loans, 60 months,17.68,D,647,25.12,28,MORTGAGE,Services,630.85,1471.96,Poor,1
100971,407752.61,203281.47,6211.38,286823.65,Cash loans, 36 months,20.74,E,595,4.74,5,OWN,Manufacturing,10193.81,23785.57,Good,0
100972,32111.28,19712.84,602.34,12784.2,Cash loans, 36 months,25.35,F,555,0.99,9,OWN,Manufacturing,802.78,1873.16,Good,1
100973,36887.72,4387.6,134.07,2623.57,Cash loans, 36 months,6.55,A,850,4.85,8,MORTGAGE,Services,922.2,2151.78,Average,0
100974,25000.0,15122.95,462.09,7868.25,Cash loans, 36 months,17.49,D,629,7.46,17,OWN,Services,625.0,1458.33,Good,0
100975,25000.0,11371.92,347.48,16826.35,Cash loans, 36 months,9.84,B,726,5.51,2,MORTGAGE,Services,625.0,1458.33,Good,0
100976,1657758.91,2595959.07,79320.97,2418623.78,Cash loans, 36 months,10.91,B,739,22.3,29,RENT,Manufacturing,41443.98,96702.6,Good,0
100977,34700.69,39684.49,1212.58,19277.71,Cash loans, 36 months,16.43,D,629,20.67,18,OWN,Trading,867.51,2024.21,Average,0
100978,25000.0,24552.84,750.23,5192.16,Cash loans, 36 months,19.23,E,613,29.9,3,OWN,Manufacturing,625.0,1458.33,Good,0
100979,111780.46,131469.74,4017.13,66857.99,Cash loans, 36 months,6.99,A,850,2.02,24,RENT,Manufacturing,2794.51,6520.53,Good,0
100980,76043.21,13190.8,403.05,17679.56,Revolving loans, 36 months,7.84,A,825,31.22,6,MORTGAGE,Trading,1901.08,4435.85,Good,0
100981,25000.0,16525.89,504.96,9024.69,Cash loans, 36 months,6.2,A,772,34.17,2,MORTGAGE,Services,625.0,1458.33,Average,0
100982,40178.39,32441.71,991.27,30225.94,Cash loans, 36 months,7.62,A,771,33.84,12,OWN,Manufacturing,1004.46,2343.74,Good,0
100983,111724.82,60554.83,1110.17,16287.38,Cash loans, 60 months,13.32,C,682,21.2,17,RENT,Trading,2793.12,6517.28,Good,0
100984,25000.0,32278.52,986.29,3090.31,Cash loans, 36 months,17.78,D,647,9.25,27,OWN,Manufacturing,625.0,1458.33,Average,1
100985,124204.17,109335.05,3340.79,99996.31,Cash loans, 36 months,7.54,A,850,27.76,6,MORTGAGE,Trading,3105.11,7245.24,Good,0
100986,25000.0,17331.14,529.56,18991.43,Cash loans, 36 months,12.77,C,692,28.59,25,OWN,Trading,625.0,1458.33,Good,0
100987,475583.29,892501.27,27270.87,696984.32,Cash loans, 36 months,13.71,C,689,31.14,9,OWN,Manufacturing,11889.58,27742.36,Good,0
100988,36499.51,56260.76,1719.08,69017.04,Cash loans, 36 months,7.3,A,767,31.99,5,OWN,Services,912.49,2129.14,Good,0
100989,81930.36,162392.03,4961.98,237630.66,Cash loans, 36 months,7.16,A,829,26.31,10,OWN,Trading,2048.26,4779.27,Good,0
100990,83401.27,48042.0,1467.95,33959.74,Cash loans, 36 months,13.37,C,674,3.68,10,MORTGAGE,Trading,2085.04,4865.07,Good,0
100991,131969.25,122920.87,2253.55,30869.66,Cash loans, 60 months,7.86,A,850,15.04,18,OWN,Trading,3299.23,7698.21,Average,0
100992,174285.59,28139.46,859.82,23396.35,Cash loans, 36 months,10.37,B,742,37.21,22,MORTGAGE,Services,4357.14,10166.66,Good,0
100993,94702.2,17810.76,544.22,12476.21,Revolving loans, 36 months,19.49,E,612,16.45,19,MORTGAGE,Trading,2367.56,5524.29,Poor,1
100994,707072.22,150829.26,4608.67,224242.0,Cash loans, 36 months,7.94,A,803,5.25,25,RENT,Manufacturing,17676.81,41245.88,Good,0
100995,25000.0,16948.67,517.88,22215.12,Cash loans, 36 months,13.17,C,676,27.14,20,RENT,Services,625.0,1458.33,Poor,0
100996,47169.74,69994.54,1283.23,5528.42,Cash loans, 60 months,7.24,A,773,23.93,16,MORTGAGE,Trading,1179.24,2751.57,Good,0
100997,25000.0,47810.02,1460.86,18146.93,Revolving loans, 36 months,6.57,A,850,24.49,10,RENT,Services,625.0,1458.33,Good,0
100998,25000.0,32816.92,601.64,20836.54,Cash loans, 60 months,9.72,B,719,38.87,27,OWN,Trading,625.0,1458.33,Poor,1
100999,963666.56,1140238.14,34840.61,1554560.27,Cash loans, 36 months,6.49,A,751,23.18,18,MORTGAGE,Services,24091.67,56213.88,Good,0
